999,Seville Spain,,1,37.377,-5.926,  21
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/04/2005,09:00,5,196,1,3,10,0,3,20,1,3,10,72,3,10,12,3,20,71,3,10,-9990,0,0,1,E,8,1,E,8,7.5,E,8,7.4,E,8,99,E,8,1011,E,8,273,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.552,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,10:00,193,1412,105,3,10,453,3,20,44,3,10,10870,3,10,31068,3,20,6623,3,10,-9990,0,0,0,E,8,0,E,8,9.1,E,8,6.7,E,8,85,E,8,1011,E,8,261,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.488,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,11:00,406,1412,246,3,10,636,3,20,63,3,10,26182,3,10,56840,3,20,9845,3,10,-9990,0,0,0,E,8,0,E,8,11.0,E,8,7.7,E,8,80,E,8,1011,E,8,274,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.587,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,12:00,568,1412,351,3,10,604,3,20,107,3,10,37076,3,10,53067,3,20,15716,3,10,-9990,0,0,3,E,8,2,E,8,12.8,E,8,8.0,E,8,73,E,8,1011,E,8,261,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.623,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,13:00,669,1412,384,3,10,459,3,20,166,3,10,41002,3,10,36333,3,20,23774,3,10,-9990,0,0,5,E,8,4,E,8,14.0,E,8,7.2,E,8,63,E,8,1011,E,8,262,E,8,2.8,E,8,-9990,0,0,-9990,0,0,1.531,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,14:00,702,1412,406,3,10,451,3,20,182,3,10,43224,3,10,35196,3,20,25715,3,10,-9990,0,0,6,E,8,5,E,8,14.9,E,8,6.5,E,8,57,E,8,1011,E,8,303,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.462,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,15:00,665,1412,390,3,10,487,3,20,161,3,10,41750,3,10,39714,3,20,23050,3,10,-9990,0,0,5,E,8,4,E,8,15.5,E,8,7.1,E,8,57,E,8,1011,E,8,257,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.523,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,16:00,559,1412,316,3,10,477,3,20,127,3,10,33829,3,10,39033,3,20,18366,3,10,-9990,0,0,5,E,8,4,E,8,15.6,E,8,6.8,E,8,56,E,8,1011,E,8,269,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.493,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,17:00,393,1412,236,3,10,533,3,20,88,3,10,24388,3,10,41807,3,20,12750,3,10,-9990,0,0,4,E,8,3,E,8,15.3,E,8,6.1,E,8,54,E,8,1011,E,8,267,E,8,1.2,E,8,-9990,0,0,-9990,0,0,1.425,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,18:00,177,1412,95,3,10,426,3,20,41,3,10,9688,3,10,27758,3,20,6201,3,10,-9990,0,0,4,E,8,3,E,8,14.3,E,8,6.3,E,8,58,E,8,1011,E,8,227,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.438,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,19:00,3,150,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,4,E,8,3,E,8,13.0,E,8,7.0,E,8,67,E,8,1011,E,8,265,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.509,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,12.2,E,8,7.2,E,8,72,E,8,1011,E,8,245,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.537,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,11.3,E,8,7.1,E,8,75,E,8,1011,E,8,259,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.522,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,10.5,E,8,7.3,E,8,80,E,8,1011,E,8,272,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.543,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,9.7,E,8,6.6,E,8,81,E,8,1011,E,8,277,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.478,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,8.9,E,8,6.6,E,8,85,E,8,1012,E,8,256,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.471,E,8,0.087,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,8.4,E,8,6.8,E,8,90,E,8,1012,E,8,244,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.488,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,7.8,E,8,7.2,E,8,96,E,8,1012,E,8,129,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.537,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,7.3,E,8,6.7,E,8,96,E,8,1012,E,8,52,E,8,2.8,E,8,-9990,0,0,-9990,0,0,1.488,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,7.0,E,8,5.7,E,8,92,E,8,1012,E,8,141,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.387,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,6.7,E,8,5.7,E,8,93,E,8,1012,E,8,240,E,8,2.8,E,8,-9990,0,0,-9990,0,0,1.381,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,6.5,E,8,5.4,E,8,93,E,8,1012,E,8,88,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.350,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,6.3,E,8,4.7,E,8,90,E,8,1012,E,8,145,E,8,2.6,E,8,-9990,0,0,-9990,0,0,1.291,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,6.1,E,8,5.5,E,8,96,E,8,1012,E,8,91,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.360,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,09:00,5,195,1,3,10,0,3,20,1,3,10,77,3,10,12,3,20,77,3,10,-9990,0,0,0,E,8,0,E,8,6.1,E,8,5.2,E,8,94,E,8,1012,E,8,277,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.338,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,10:00,193,1412,97,3,10,423,3,20,39,3,10,10062,3,10,29263,3,20,6059,3,10,-9990,0,0,0,E,8,0,E,8,7.8,E,8,5.5,E,8,85,E,8,1012,E,8,280,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.362,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,11:00,406,1412,243,3,10,651,3,20,56,3,10,25505,3,10,58052,3,20,8796,3,10,-9990,0,0,0,E,8,0,E,8,10.0,E,8,5.7,E,8,75,E,8,1012,E,8,265,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.384,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,12:00,569,1412,373,3,10,760,3,20,67,3,10,39909,3,10,73633,3,20,10211,3,10,-9990,0,0,0,E,8,0,E,8,12.2,E,8,5.1,E,8,62,E,8,1012,E,8,245,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.327,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,13:00,671,1412,466,3,10,850,3,20,62,3,10,50146,3,10,85770,3,20,9374,3,10,-9990,0,0,0,E,8,0,E,8,14.2,E,8,5.5,E,8,56,E,8,1012,E,8,257,E,8,1.1,E,8,-9990,0,0,-9990,0,0,1.359,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,14:00,704,1412,489,3,10,839,3,20,70,3,10,52313,3,10,83984,3,20,10401,3,10,-9990,0,0,0,E,8,0,E,8,15.7,E,8,4.3,E,8,47,E,8,1012,E,8,264,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.250,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,15:00,667,1412,459,3,10,831,3,20,66,3,10,49175,3,10,83047,3,20,9912,3,10,-9990,0,0,0,E,8,0,E,8,16.3,E,8,4.1,E,8,44,E,8,1012,E,8,259,E,8,2.1,E,8,-9990,0,0,-9990,0,0,1.240,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,16:00,562,1412,373,3,10,786,3,20,60,3,10,40163,3,10,77412,3,20,9328,3,10,-9990,0,0,0,E,8,0,E,8,16.6,E,8,4.4,E,8,44,E,8,1012,E,8,273,E,8,2.1,E,8,-9990,0,0,-9990,0,0,1.261,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,17:00,396,1412,242,3,10,677,3,20,52,3,10,25341,3,10,60972,3,20,8221,3,10,-9990,0,0,0,E,8,0,E,8,16.2,E,8,4.4,E,8,45,E,8,1012,E,8,281,E,8,3.6,E,8,-9990,0,0,-9990,0,0,1.262,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,18:00,181,1412,96,3,10,421,3,20,42,3,10,9800,3,10,27411,3,20,6288,3,10,-9990,0,0,0,E,8,0,E,8,15.1,E,8,5.3,E,8,52,E,8,1012,E,8,236,E,8,4.5,E,8,-9990,0,0,-9990,0,0,1.345,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,19:00,3,159,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,0,E,8,0,E,8,13.6,E,8,5.6,E,8,58,E,8,1012,E,8,73,E,8,3.8,E,8,-9990,0,0,-9990,0,0,1.374,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,12.9,E,8,5.3,E,8,60,E,8,1012,E,8,72,E,8,1.5,E,8,-9990,0,0,-9990,0,0,1.343,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,12.2,E,8,5.2,E,8,62,E,8,1012,E,8,254,E,8,2.6,E,8,-9990,0,0,-9990,0,0,1.335,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,11.5,E,8,4.4,E,8,62,E,8,1012,E,8,149,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.263,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,10.8,E,8,4.6,E,8,65,E,8,1012,E,8,80,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.281,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/05/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,10.1,E,8,4.4,E,8,68,E,8,1012,E,8,213,E,8,1.9,E,8,-9990,0,0,-9990,0,0,1.266,E,8,0.121,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,9.4,E,8,4.4,E,8,71,E,8,1011,E,8,138,E,8,3.4,E,8,-9990,0,0,-9990,0,0,1.261,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,8.7,E,8,4.9,E,8,77,E,8,1011,E,8,60,E,8,3.6,E,8,-9990,0,0,-9990,0,0,1.307,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,8.0,E,8,4.6,E,8,79,E,8,1011,E,8,91,E,8,4.0,E,8,-9990,0,0,-9990,0,0,1.278,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,7.6,E,8,4.0,E,8,78,E,8,1011,E,8,94,E,8,3.6,E,8,-9990,0,0,-9990,0,0,1.228,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,7.2,E,8,3.7,E,8,78,E,8,1011,E,8,73,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.200,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,6.8,E,8,4.8,E,8,87,E,8,1011,E,8,57,E,8,2.1,E,8,-9990,0,0,-9990,0,0,1.299,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,6.5,E,8,5.2,E,8,91,E,8,1011,E,8,79,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.332,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,6.3,E,8,4.8,E,8,90,E,8,1011,E,8,93,E,8,2.3,E,8,-9990,0,0,-9990,0,0,1.298,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,09:00,5,195,1,3,10,0,3,20,1,3,10,98,3,10,14,3,20,98,3,10,-9990,0,0,4,E,8,3,E,8,6.3,E,8,4.7,E,8,90,E,8,1011,E,8,54,E,8,2.1,E,8,-9990,0,0,-9990,0,0,1.292,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,10:00,193,1412,75,3,10,203,3,20,47,3,10,7850,3,10,8264,3,20,6718,3,10,-9990,0,0,4,E,8,3,E,8,7.4,E,8,4.7,E,8,83,E,8,1011,E,8,70,E,8,1.3,E,8,-9990,0,0,-9990,0,0,1.292,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,11:00,407,1412,206,3,10,398,3,20,91,3,10,21910,3,10,30551,3,20,13100,3,10,-9990,0,0,5,E,8,4,E,8,9.2,E,8,4.7,E,8,73,E,8,1011,E,8,304,E,8,2.1,E,8,-9990,0,0,-9990,0,0,1.291,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,12:00,571,1412,328,3,10,517,3,20,119,3,10,35399,3,10,44693,3,20,17332,3,10,-9990,0,0,4,E,8,3,E,8,11.1,E,8,4.9,E,8,66,E,8,1011,E,8,261,E,8,3.2,E,8,-9990,0,0,-9990,0,0,1.306,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,13:00,673,1412,413,3,10,600,3,20,127,3,10,43636,3,10,53596,3,20,18088,3,10,-9990,0,0,3,E,8,2,E,8,12.7,E,8,4.8,E,8,59,E,8,1011,E,8,159,E,8,4.9,E,8,-9990,0,0,-9990,0,0,1.300,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,14:00,707,1412,449,3,10,652,3,20,122,3,10,47715,3,10,60131,3,20,17605,3,10,-9990,0,0,1,E,8,1,E,8,14.0,E,8,4.6,E,8,53,E,8,1011,E,8,75,E,8,6.1,E,8,-9990,0,0,-9990,0,0,1.281,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,15:00,670,1412,418,3,10,638,3,20,115,3,10,44475,3,10,58429,3,20,16733,3,10,-9990,0,0,0,E,8,0,E,8,14.8,E,8,5.8,E,8,55,E,8,1011,E,8,91,E,8,6.8,E,8,-9990,0,0,-9990,0,0,1.390,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,16:00,566,1412,320,3,10,478,3,20,129,3,10,34222,3,10,39268,3,20,18491,3,10,-9990,0,0,4,E,8,3,E,8,14.9,E,8,5.8,E,8,54,E,8,1011,E,8,73,E,8,5.2,E,8,-9990,0,0,-9990,0,0,1.392,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,17:00,400,1412,228,3,10,547,3,20,73,3,10,23862,3,10,45369,3,20,11010,3,10,-9990,0,0,0,E,8,0,E,8,14.6,E,8,5.7,E,8,55,E,8,1011,E,8,64,E,8,2.6,E,8,-9990,0,0,-9990,0,0,1.379,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,18:00,185,1412,87,3,10,363,3,20,39,3,10,8892,3,10,22594,3,20,5938,3,10,-9990,0,0,0,E,8,0,E,8,13.5,E,8,5.2,E,8,57,E,8,1011,E,8,255,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.333,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,19:00,4,169,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,0,E,8,0,E,8,12.2,E,8,4.9,E,8,61,E,8,1011,E,8,266,E,8,0.7,E,8,-9990,0,0,-9990,0,0,1.305,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,11.6,E,8,5.9,E,8,68,E,8,1011,E,8,260,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.404,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,10.9,E,8,5.8,E,8,71,E,8,1011,E,8,303,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.396,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,10.3,E,8,6.1,E,8,75,E,8,1011,E,8,254,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.423,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,9.7,E,8,5.4,E,8,74,E,8,1010,E,8,288,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.352,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/06/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,9.0,E,8,4.8,E,8,75,E,8,1010,E,8,300,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.301,E,8,0.105,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,8.6,E,8,3.2,E,8,69,E,8,1010,E,8,301,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.161,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,8.1,E,8,3.6,E,8,73,E,8,1010,E,8,304,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.192,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,7.6,E,8,3.9,E,8,77,E,8,1010,E,8,309,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.222,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,7.4,E,8,4.0,E,8,79,E,8,1010,E,8,333,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.226,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,7.1,E,8,4.3,E,8,82,E,8,1010,E,8,273,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.251,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,6.9,E,8,4.5,E,8,84,E,8,1010,E,8,301,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.268,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,6.8,E,8,5.2,E,8,89,E,8,1010,E,8,308,E,8,0.1,E,8,-9990,0,0,-9990,0,0,1.331,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,6.6,E,8,5.8,E,8,95,E,8,1010,E,8,302,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.395,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,09:00,5,196,1,3,10,0,3,20,1,3,10,82,3,10,13,3,20,81,3,10,-9990,0,0,5,E,8,5,E,8,6.6,E,8,5.7,E,8,94,E,8,1010,E,8,270,E,8,0.2,E,8,-9990,0,0,-9990,0,0,1.382,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,10:00,194,1412,85,3,10,285,3,20,46,3,10,8977,3,10,16896,3,20,6657,3,10,-9990,0,0,5,E,8,5,E,8,8.1,E,8,5.8,E,8,85,E,8,1010,E,8,292,E,8,0.3,E,8,-9990,0,0,-9990,0,0,1.391,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,11:00,408,1412,213,3,10,394,3,20,99,3,10,22516,3,10,28922,3,20,14157,3,10,-9990,0,0,5,E,8,4,E,8,10.0,E,8,5.9,E,8,76,E,8,1010,E,8,272,E,8,0.5,E,8,-9990,0,0,-9990,0,0,1.406,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,12:00,572,1412,323,3,10,460,3,20,136,3,10,34415,3,10,36764,3,20,19515,3,10,-9990,0,0,5,E,8,4,E,8,11.9,E,8,6.2,E,8,68,E,8,1010,E,8,318,E,8,0.9,E,8,-9990,0,0,-9990,0,0,1.429,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,13:00,675,1412,393,3,10,471,3,20,168,3,10,41878,3,10,37772,3,20,23819,3,10,-9990,0,0,5,E,8,4,E,8,13.5,E,8,5.8,E,8,59,E,8,1010,E,8,282,E,8,0.6,E,8,-9990,0,0,-9990,0,0,1.390,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,14:00,709,1412,417,3,10,471,3,20,180,3,10,44340,3,10,37706,3,20,25392,3,10,-9990,0,0,5,E,8,4,E,8,14.8,E,8,5.8,E,8,55,E,8,1010,E,8,280,E,8,1.6,E,8,-9990,0,0,-9990,0,0,1.396,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,15:00,673,1412,389,3,10,459,3,20,170,3,10,41314,3,10,36280,3,20,24011,3,10,-9990,0,0,5,E,8,4,E,8,15.5,E,8,5.8,E,8,52,E,8,1010,E,8,266,E,8,1.7,E,8,-9990,0,0,-9990,0,0,1.396,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
01/07/2005,16:00,569,1412,323,3,10,500,3,20,122,3,10,34742,3,10,42372,3,20,17665,3,10,-9990,0,0,4,E,8,3,E,8,15.8,E,8,6.2,E,8,53,E,8,1010,E,8,245,E,8,1.0,E,8,-9990,0,0,-9990,0,0,1.428,E,8,0.094,E,8,0.20,E,8,0,-9990,0,0
